from,to,value
Anya,Anya,
Iofi,Anya,9.06
Kaela,Anya,4.15
Kobo,Anya,4.03
Moona,Anya,4.75
Ollie,Anya,6.36
Reine,Anya,12.07
Risu,Anya,9.1
Zeta,Anya,8.14
Anya,Iofi,10.67
Kaela,Iofi,10.03
Kobo,Iofi,10.9
Moona,Iofi,19.48
Ollie,Iofi,21.16
Reine,Iofi,19.12
Risu,Iofi,34.07
Zeta,Iofi,15.15
Anya,Kaela,14.73
Iofi,Kaela,30.24
Kobo,Kaela,17.69
Moona,Kaela,27.55
Ollie,Kaela,27.42
Reine,Kaela,29.51
Risu,Kaela,35.45
Zeta,Kaela,29.45
Anya,Kobo,8.38
Iofi,Kobo,19.24
Kaela,Kobo,10.35
Moona,Kobo,25.69
Ollie,Kobo,22.14
Reine,Kobo,13.86
Risu,Kobo,19.72
Zeta,Kobo,19.14
Anya,Moona,9.44
Iofi,Moona,32.86
Kaela,Moona,15.42
Kobo,Moona,24.57
Ollie,Moona,35.75
Reine,Moona,18.64
Risu,Moona,32.69
Zeta,Moona,18.15
Anya,Ollie,10.85
Iofi,Ollie,30.61
Kaela,Ollie,13.16
Kobo,Ollie,18.16
Moona,Ollie,30.66
Reine,Ollie,24.01
Risu,Ollie,30.76
Zeta,Ollie,18.25
Anya,Reine,8.91
Iofi,Reine,11.98
Kaela,Reine,6.13
Kobo,Reine,4.92
Moona,Reine,6.92
Ollie,Reine,10.4
Risu,Reine,13.38
Zeta,Reine,9.67
Anya,Risu,5.82
Iofi,Risu,18.49
Kaela,Risu,6.38
Kobo,Risu,6.07
Moona,Risu,10.51
Ollie,Risu,11.54
Reine,Risu,11.59
Zeta,Risu,9.57
Anya,Zeta,14.55
Iofi,Zeta,22.98
Kaela,Zeta,14.82
Kobo,Zeta,16.46
Moona,Zeta,16.33
Ollie,Zeta,19.14
Reine,Zeta,23.42
Risu,Zeta,26.76
